feature,mean_abs_shap,zone,feature_set
gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.046154537366482624,NO_5,exogenous
gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.045645606838746945,NO_5,exogenous
NO_1__gen_Wind_Onshore_share_lag_1,0.045047480396154305,NO_5,exogenous
load_mw_roll_std_24,0.044976893891482114,NO_5,exogenous
load_mw_roll_mean_3,0.04453027633391157,NO_5,exogenous
NO_1__load_mw_lag_1,0.044367127670544244,NO_5,exogenous
NO_2__gas_price_eur_mwh_roll_std_168,0.044319203409751894,NO_5,exogenous
NO_3__load_mw_roll_std_24,0.0433812514459155,NO_5,exogenous
NO_2__load_mw_lag_1,0.040894348224744165,NO_5,exogenous
NO_3__load_mw_lag_1,0.040444680936677906,NO_5,exogenous
NO_3__gen_renewable_mw_lag_1,0.04021691133513478,NO_5,exogenous
NO_2__gas_price_eur_mwh_roll_std_24,0.03947260803176259,NO_5,exogenous
NO_4__ws_forecast_total_mw,0.03792298661285978,NO_5,exogenous
NO_1__outage_event_count,0.03742365420696078,NO_5,exogenous
NO_1__gen_Solar_mw_lag_1,0.03671766620482618,NO_5,exogenous
outage_unavailable_mw_lag_24,0.03577032881140774,NO_5,exogenous
NO_2__gen_Wind_Onshore_mw_lag_1,0.034288598823147595,NO_5,exogenous
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_share_lag_1,0.03303637618406386,NO_5,exogenous
gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.030918781671814645,NO_5,exogenous
NO_4__gen_Wind_Onshore_share_lag_1,0.030096423449011776,NO_5,exogenous
NO_2__outage_event_count_lag_168,0.030008491417193167,NO_5,exogenous
outage_unavailable_mw_lag_1,0.0296547542016557,NO_5,exogenous
NO_1__flow_NO_1_to_NO_3_mw_lag_1,0.029051300820435503,NO_5,exogenous
NO_3__gen_total_mw_lag_1,0.02852656581378434,NO_5,exogenous
NO_3__gen_Wind_Onshore_mw_lag_1,0.027338207483950803,NO_5,exogenous
NO_3__gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.026443527922386058,NO_5,exogenous
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.025686654303033005,NO_5,exogenous
NO_3__gas_price_eur_mwh_roll_std_168,0.025476876541858567,NO_5,exogenous
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.0240351952621446,NO_5,exogenous
NO_1__ws_forecast_total_mw,0.02315430796795963,NO_5,exogenous
NO_1__outage_unavailable_mw_lag_24,0.022925775588635833,NO_5,exogenous
NO_3__ws_forecast_total_mw,0.02147573670995237,NO_5,exogenous
NO_2__gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.02130926350260924,NO_5,exogenous
NO_3__gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.020209905616020568,NO_5,exogenous
NO_3__gas_price_eur_mwh_roll_mean_24,0.019705622800590523,NO_5,exogenous
NO_1__outage_event_count_roll_mean_24,0.019391875766108388,NO_5,exogenous
NO_1__outage_unavailable_mw_lag_168,0.018535297278742376,NO_5,exogenous
NO_4__outage_event_count_lag_168,0.016486981951067764,NO_5,exogenous
NO_2__flow_NO_1_to_NO_2_mw_lag_1,0.016211797130462894,NO_5,exogenous
NO_4__outage_event_count_lag_24,0.01589389407590181,NO_5,exogenous
NO_3__gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.015171247641201998,NO_5,exogenous
gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_mw_lag_1,0.014704779884691613,NO_5,exogenous
NO_2__outage_event_count_lag_24,0.013437087371706445,NO_5,exogenous
NO_2__gen_Wind_Onshore_Actual_Aggregated_mw_lag_1,0.013065448102617574,NO_5,exogenous
NO_4__outage_event_count,0.010302066683053772,NO_5,exogenous
NO_4__outage_event_count_lag_1,0.010186306678890897,NO_5,exogenous
NO_3__gas_price_eur_mwh_roll_std_24,0.010076305431203449,NO_5,exogenous
NO_3__flow_NO_3_to_NO_4_mw_lag_1,0.009937947443183567,NO_5,exogenous
NO_4__gas_price_eur_mwh_roll_std_24,0.009268647522405827,NO_5,exogenous
NO_1__outage_event_count_lag_1,0.008971864036166977,NO_5,exogenous
NO_3__gas_price_eur_mwh_lag_24,0.008931620498906057,NO_5,exogenous
NO_1__flow_NO_1_to_NO_5_mw_lag_1,0.008512079911607,NO_5,exogenous
NO_3__flow_NO_1_to_NO_3_mw_lag_1,0.008210070805652128,NO_5,exogenous
NO_1__outage_unavailable_mw,0.008183218552590217,NO_5,exogenous
NO_2__flow_NO_2_to_NO_5_mw_lag_1,0.007270626630459197,NO_5,exogenous
NO_4__gas_price_eur_mwh_roll_std_168,0.00696869042473749,NO_5,exogenous
flow_NO_2_to_NO_5_mw_lag_1,0.003804183195555206,NO_5,exogenous
NO_4__gas_price_eur_mwh_lag_24,0.003147637011655047,NO_5,exogenous
NO_1__outage_event_count_lag_24,0.0025902077068021396,NO_5,exogenous
NO_4__gas_price_eur_mwh_lag_168,0.0023841755246567908,NO_5,exogenous
NO_4__gas_price_eur_mwh_roll_mean_24,0.0022842139859324756,NO_5,exogenous
NO_4__flow_NO_3_to_NO_4_mw_lag_1,0.0020335203765771926,NO_5,exogenous
flow_NO_1_to_NO_5_mw_lag_1,0.0012987707616009814,NO_5,exogenous
gas_price_eur_mwh_lag_1,0.001275249511545396,NO_5,exogenous
NO_4__gas_price_eur_mwh_roll_mean_168,0.0006302423905441745,NO_5,exogenous
NO_4__gas_price_eur_mwh_lag_1,0.00030384324016186846,NO_5,exogenous
NO_1__gen_Biomass_share_lag_1,0.0,NO_5,exogenous
NO_3__gen_Biomass_share_lag_1,0.0,NO_5,exogenous
NO_3__gen_Solar_Actual_Aggregated_mw_lag_1,0.0,NO_5,exogenous
NO_3__gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_5,exogenous
NO_3__gen_Biomass_Actual_Aggregated_mw_lag_1,0.0,NO_5,exogenous
NO_3__gen_Biomass_Actual_Aggregated_share_lag_1,0.0,NO_5,exogenous
NO_2__gen_Wind_Offshore_Actual_Aggregated_share_lag_1,0.0,NO_5,exogenous
NO_2__gen_Wind_Offshore_Actual_Aggregated_mw_lag_1,0.0,NO_5,exogenous
NO_2__ws_forecast_Wind_Offshore_mw,0.0,NO_5,exogenous
NO_2__ws_forecast_Solar_mw,0.0,NO_5,exogenous
NO_3__ws_forecast_Solar_mw,0.0,NO_5,exogenous
NO_3__ws_forecast_Wind_Offshore_mw,0.0,NO_5,exogenous
NO_3__gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_5,exogenous
NO_3__gen_Solar_Actual_Aggregated_share_lag_1,0.0,NO_5,exogenous
NO_3__gen_Biomass_mw_lag_1,0.0,NO_5,exogenous
NO_1__ws_forecast_Wind_Offshore_mw,0.0,NO_5,exogenous
NO_1__outage_unavailable_mw_lag_1,0.0,NO_5,exogenous
NO_2__gen_Wind_Offshore_Actual_Consumption_mw_lag_1,0.0,NO_5,exogenous
NO_2__gen_Wind_Offshore_Actual_Consumption_share_lag_1,0.0,NO_5,exogenous
NO_1__ws_forecast_Solar_mw,0.0,NO_5,exogenous
NO_2__gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_5,exogenous
NO_2__gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_5,exogenous
gas_price_eur_mwh_roll_std_24,0.0,NO_5,exogenous
gas_price_eur_mwh_roll_std_168,0.0,NO_5,exogenous
gas_price_eur_mwh_roll_mean_24,0.0,NO_5,exogenous
gas_price_eur_mwh_roll_mean_168,0.0,NO_5,exogenous
gas_price_eur_mwh_lag_24,0.0,NO_5,exogenous
gas_price_eur_mwh_lag_168,0.0,NO_5,exogenous
NO_4__ws_forecast_Wind_Offshore_mw,0.0,NO_5,exogenous
NO_4__ws_forecast_Solar_mw,0.0,NO_5,exogenous
NO_1__gen_Biomass_mw_lag_1,0.0,NO_5,exogenous
gen_Hydro_Pumped_Storage_Actual_Consumption_share_lag_1,0.0,NO_5,exogenous
gen_Hydro_Pumped_Storage_Actual_Consumption_mw_lag_1,0.0,NO_5,exogenous
ws_forecast_Solar_mw,0.0,NO_5,exogenous
ws_forecast_Wind_Offshore_mw,0.0,NO_5,exogenous
ws_forecast_Wind_Onshore_mw,0.0,NO_5,exogenous
ws_forecast_total_mw,0.0,NO_5,exogenous
ws_forecast_total_mw_lag_1,0.0,NO_5,exogenous
price_eur_mwh_lag_1,21.091865248145755,NO_5,full
price_eur_mwh_roll_mean_3,2.552897289238558,NO_5,full
NO_1__price_eur_mwh_lag_1,2.1405795021628253,NO_5,full
hour,1.260158353363507,NO_5,full
price_eur_mwh_roll_mean_24,0.9979013144815253,NO_5,full
price_eur_mwh_lag_2,0.9078699440899198,NO_5,full
price_eur_mwh_lag_24,0.7325763355648798,NO_5,full
NO_2__price_eur_mwh_lag_1,0.48868692844832967,NO_5,full
NO_1__price_eur_mwh_lag_2,0.41553016412262467,NO_5,full
NO_1__load_mw_roll_std_3,0.3996288984763665,NO_5,full
NO_1__load_mw_roll_std_6,0.3805527146182317,NO_5,full
price_eur_mwh_lag_168,0.3227420852460514,NO_5,full
price_eur_mwh_lag_3,0.321124002987298,NO_5,full
price_eur_mwh_roll_mean_12,0.3072976978766047,NO_5,full
NO_2__load_forecast_mw,0.2786805297311627,NO_5,full
NO_2__price_eur_mwh_roll_mean_24,0.26891742972512594,NO_5,full
NO_2__ws_forecast_Wind_Onshore_mw,0.2679880966871312,NO_5,full
NO_1__load_mw_roll_std_12,0.2578104280530904,NO_5,full
price_eur_mwh_roll_mean_6,0.23829133887270318,NO_5,full
NO_2__price_eur_mwh_lag_3,0.23492374400460633,NO_5,full
NO_2__price_eur_mwh_lag_2,0.23273513657174175,NO_5,full
price_eur_mwh_roll_std_3,0.2261793137566019,NO_5,full
NO_1__price_eur_mwh_lag_3,0.2096720108629625,NO_5,full
load_forecast_mw,0.20053287359062993,NO_5,full
NO_3__price_eur_mwh_lag_1,0.19683266254474735,NO_5,full
NO_1__price_eur_mwh_lag_168,0.1944626483190761,NO_5,full
day_of_week,0.17681515146636032,NO_5,full
NO_2__price_eur_mwh_lag_24,0.17123593784843458,NO_5,full
NO_1__price_eur_mwh_roll_mean_24,0.1640726373156968,NO_5,full
NO_1__load_forecast_mw,0.16198458186550213,NO_5,full
price_eur_mwh_roll_std_6,0.15646600743440464,NO_5,full
NO_2__ws_forecast_total_mw_lag_1,0.15503577919581196,NO_5,full
NO_2__flow_total_mw_lag_24,0.1435781937389976,NO_5,full
price_eur_mwh_lag_48,0.13846827136381198,NO_5,full
price_eur_mwh_roll_mean_168,0.1336027175775792,NO_5,full
price_eur_mwh_roll_std_12,0.127569155165684,NO_5,full
NO_2__gen_Hydro_Pumped_Storage_mw_lag_1,0.1263202346159366,NO_5,full
NO_3__load_mw_roll_std_6,0.120717495604179,NO_5,full
load_mw_roll_std_6,0.11096624908566721,NO_5,full
NO_1__price_eur_mwh_roll_std_3,0.10665815145128063,NO_5,full
NO_2__price_eur_mwh_roll_mean_3,0.1040566770972868,NO_5,full
NO_2__load_mw_lag_3,0.10402910800131979,NO_5,full
NO_4__load_forecast_mw,0.09946460716434223,NO_5,full
NO_2__price_eur_mwh_roll_std_12,0.09904232515962393,NO_5,full
NO_2__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.09848509592288808,NO_5,full
NO_2__load_mw_roll_std_3,0.0967015625166968,NO_5,full
NO_3__ws_forecast_Wind_Onshore_mw,0.09266256074538266,NO_5,full
NO_3__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.09187191104828472,NO_5,full
NO_2__flow_NO_2_to_DK_1_mw_lag_1,0.09181104463260045,NO_5,full
NO_3__ws_forecast_total_mw_lag_1,0.08777179185409857,NO_5,full
NO_2__price_eur_mwh_roll_std_24,0.08692306141882394,NO_5,full
NO_2__gen_Hydro_Pumped_Storage_share_lag_1,0.0867179464729254,NO_5,full
NO_3__load_forecast_mw,0.08592766220245171,NO_5,full
NO_2__flow_NO_2_to_GB_mw_lag_1,0.08584991121111947,NO_5,full
NO_4__price_eur_mwh_lag_1,0.08564701856640462,NO_5,full
NO_2__gen_Hydro_Water_Reservoir_share_lag_1,0.0850947205385974,NO_5,full
NO_2__flow_NO_2_to_NL_mw_lag_1,0.08165296522876186,NO_5,full
outage_unavailable_mw,0.08016734299733283,NO_5,full
NO_3__gen_renewable_share_lag_1,0.07879357827438638,NO_5,full
NO_2__gen_renewable_mw_lag_1,0.07666216745338114,NO_5,full
NO_2__load_mw_lag_24,0.07607056237511754,NO_5,full
NO_1__price_eur_mwh_lag_24,0.07588423343876287,NO_5,full
NO_1__price_eur_mwh_roll_std_6,0.07410405221591992,NO_5,full
gen_renewable_share_lag_1,0.07376168015904427,NO_5,full
NO_3__gen_Hydro_Pumped_Storage_mw_lag_1,0.07325606264440626,NO_5,full
load_mw_lag_3,0.07030126355693257,NO_5,full
gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.06714566139844995,NO_5,full
NO_4__price_eur_mwh_roll_mean_24,0.06674254740021653,NO_5,full
NO_1__gas_price_eur_mwh_lag_24,0.06593791589063347,NO_5,full
price_eur_mwh_roll_std_24,0.06568903555858838,NO_5,full
NO_1__price_eur_mwh_roll_mean_6,0.06496897033410891,NO_5,full
NO_2__ws_forecast_total_mw,0.06350021072905629,NO_5,full
load_mw_roll_std_3,0.06137979603237669,NO_5,full
NO_4__load_mw_roll_std_3,0.06064574559608883,NO_5,full
NO_1__price_eur_mwh_roll_std_24,0.06048152303176194,NO_5,full
NO_1__price_eur_mwh_roll_mean_3,0.06047709374468696,NO_5,full
NO_2__price_eur_mwh_roll_mean_6,0.060298382728872425,NO_5,full
NO_2__price_eur_mwh_roll_std_3,0.0592502919350397,NO_5,full
NO_2__gen_Hydro_Water_Reservoir_mw_lag_1,0.05897889543420171,NO_5,full
gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.05862929268509874,NO_5,full
NO_3__load_mw_roll_std_3,0.05859025080288902,NO_5,full
NO_1__price_eur_mwh_roll_std_12,0.05791958613870588,NO_5,full
NO_4__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.057250808196252195,NO_5,full
NO_1__load_mw_roll_std_168,0.056286689472020236,NO_5,full
NO_4__load_mw_lag_168,0.055114243518364865,NO_5,full
gen_renewable_mw_lag_1,0.054702981249281,NO_5,full
NO_1__load_mw_roll_mean_3,0.053939143069436556,NO_5,full
price_eur_mwh_roll_std_72,0.05234882390674241,NO_5,full
NO_2__gen_total_mw_lag_1,0.05133475847545516,NO_5,full
NO_4__price_eur_mwh_roll_mean_12,0.05130250812764049,NO_5,full
NO_4__load_mw_roll_std_6,0.05111490065459536,NO_5,full
NO_3__price_eur_mwh_lag_3,0.051065274634112603,NO_5,full
NO_2__load_mw_roll_mean_6,0.050195181921274055,NO_5,full
gen_Hydro_Pumped_Storage_share_lag_1,0.05013080884544149,NO_5,full
load_mw_lag_1,0.049693253559245545,NO_5,full
load_mw_lag_168,0.04963726689805255,NO_5,full
NO_3__price_eur_mwh_roll_std_3,0.04929212796529133,NO_5,full
NO_4__gen_Wind_Onshore_share_lag_1,0.04784592232791411,NO_5,full
NO_3__flow_NO_3_to_SE_2_mw_lag_1,0.04756381128421403,NO_5,full
load_forecast_mw_lag_1,0.04647847624551432,NO_5,full
NO_4__price_eur_mwh_roll_std_3,0.04630596262113368,NO_5,full
NO_2__price_eur_mwh_roll_std_6,0.046203666912744704,NO_5,full
NO_2__price_eur_mwh_lag_168,0.045742431378874265,NO_5,full
NO_3__gen_Hydro_Pumped_Storage_Actual_Aggregated_mw_lag_1,0.045679334693774915,NO_5,full
price_eur_mwh_roll_mean_72,0.04520347561483289,NO_5,full
NO_1__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.044079666179078374,NO_5,full
gen_Hydro_Water_Reservoir_share_lag_1,0.04355989759221775,NO_5,full
NO_3__price_eur_mwh_roll_mean_24,0.04353566271651815,NO_5,full
NO_4__price_eur_mwh_lag_24,0.043472462326207766,NO_5,full
NO_1__price_eur_mwh_lag_48,0.04265787454743306,NO_5,full
NO_1__flow_total_mw_lag_24,0.04215430625758119,NO_5,full
NO_4__price_eur_mwh_roll_std_6,0.041863506720365984,NO_5,full
outage_unavailable_mw_lag_24,0.04172292824465526,NO_5,full
NO_4__price_eur_mwh_roll_mean_168,0.041616496343080456,NO_5,full
NO_2__outage_unavailable_mw,0.041455668098203814,NO_5,full
NO_2__price_eur_mwh_roll_mean_72,0.04136833576559075,NO_5,full
gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.041061384470752894,NO_5,full
NO_1__load_mw_roll_std_24,0.04082202621530825,NO_5,full
NO_4__load_mw_lag_3,0.040769279526677506,NO_5,full
NO_3__price_eur_mwh_roll_mean_3,0.04065602004407491,NO_5,full
NO_1__gen_Solar_mw_lag_1,0.04007743638665078,NO_5,full
NO_1__load_mw_lag_168,0.04007009427582813,NO_5,full
NO_2__price_eur_mwh_roll_mean_168,0.03999803231903351,NO_5,full
gen_Hydro_Water_Reservoir_mw_lag_1,0.03991347518178974,NO_5,full
NO_3__load_mw_lag_3,0.039043591135390354,NO_5,full
load_mw_lag_24,0.03883974825740658,NO_5,full
NO_1__price_eur_mwh_roll_mean_168,0.03879715515716829,NO_5,full
NO_1__load_forecast_mw_lag_1,0.03773063428249051,NO_5,full
NO_2__load_mw_roll_mean_3,0.03771764851585885,NO_5,full
NO_4__price_eur_mwh_roll_std_12,0.0369576681313764,NO_5,full
NO_2__flow_total_mw_lag_1,0.036840119695009235,NO_5,full
NO_1__load_mw_roll_mean_12,0.036783287420978146,NO_5,full
NO_4__flow_total_mw_lag_24,0.03633235859851839,NO_5,full
NO_1__gen_total_mw_lag_1,0.03604067199871985,NO_5,full
NO_2__load_mw_roll_std_6,0.036017899103902816,NO_5,full
NO_1__price_eur_mwh_roll_mean_12,0.035945694772255336,NO_5,full
NO_1__gas_price_eur_mwh_roll_std_24,0.035925272171912416,NO_5,full
NO_4__load_mw_roll_mean_6,0.035481185595874196,NO_5,full
NO_2__load_mw_roll_std_24,0.03506991113121644,NO_5,full
NO_1__gen_Hydro_Water_Reservoir_share_lag_1,0.034321820083167524,NO_5,full
load_mw_roll_std_24,0.034258846531695225,NO_5,full
NO_3__price_eur_mwh_lag_24,0.03404086825143101,NO_5,full
NO_2__gen_Hydro_Water_Reservoir_Actual_Aggregated_mw_lag_1,0.03325012763989672,NO_5,full
NO_2__load_forecast_mw_lag_1,0.033113843839127015,NO_5,full
NO_1__load_mw_lag_3,0.03308107473441992,NO_5,full
month,0.032694193288792216,NO_5,full
NO_1__flow_NO_1_to_SE_3_mw_lag_1,0.032477362472562804,NO_5,full
NO_1__price_eur_mwh_roll_std_72,0.03234146831008374,NO_5,full
load_mw_roll_mean_6,0.03216382901041517,NO_5,full
NO_2__price_eur_mwh_lag_48,0.03189725475302395,NO_5,full
NO_2__price_eur_mwh_roll_mean_12,0.03176891000323521,NO_5,full
NO_4__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.031585106113277424,NO_5,full
NO_2__load_mw_lag_168,0.031523142093084336,NO_5,full
NO_3__flow_total_mw_lag_24,0.03139366233620049,NO_5,full
NO_4__gen_renewable_mw_lag_1,0.03067513615453716,NO_5,full
NO_4__load_mw_roll_mean_24,0.030564853201339465,NO_5,full
NO_2__load_mw_roll_std_12,0.030481327241653717,NO_5,full
NO_4__price_eur_mwh_lag_3,0.030320905398812974,NO_5,full
NO_2__load_mw_roll_mean_12,0.030113848171205885,NO_5,full
gen_Hydro_Run_of_river_and_poundage_Actual_Aggregated_share_lag_1,0.029814417143563848,NO_5,full
NO_3__ws_forecast_total_mw,0.029675172685655525,NO_5,full
NO_4__price_eur_mwh_roll_std_168,0.029635017745089972,NO_5,full
NO_4__load_mw_roll_std_168,0.02941973831340153,NO_5,full
NO_1__gas_price_eur_mwh_roll_mean_168,0.02888470298289299,NO_5,full
NO_4__load_mw_lag_1,0.02877567942396587,NO_5,full
NO_3__load_mw_roll_std_24,0.028767452169994025,NO_5,full
NO_1__gas_price_eur_mwh_lag_168,0.028632852225676516,NO_5,full
NO_2__gen_Wind_Onshore_share_lag_1,0.02838968785173331,NO_5,full
NO_3__load_mw_lag_24,0.028309384142389808,NO_5,full
NO_3__price_eur_mwh_roll_mean_168,0.02821693251546438,NO_5,full
NO_1__gen_Hydro_Run_of_river_and_poundage_share_lag_1,0.028160658967874005,NO_5,full
NO_4__load_mw_lag_24,0.02804714720721515,NO_5,full
NO_3__load_mw_roll_std_12,0.027972307124965862,NO_5,full
NO_1__flow_NO_1_to_NO_5_mw_lag_1,0.027812158583108235,NO_5,full
NO_4__price_eur_mwh_roll_std_72,0.02747552458824557,NO_5,full
NO_3__price_eur_mwh_roll_std_6,0.027220354455998748,NO_5,full
NO_3__price_eur_mwh_roll_std_168,0.026933109045402224,NO_5,full
NO_4__load_mw_roll_std_12,0.026869530584352305,NO_5,full
NO_3__gen_Wind_Onshore_share_lag_1,0.02671609272092252,NO_5,full
NO_4__price_eur_mwh_lag_48,0.02670645065885249,NO_5,full
load_mw_roll_std_168,0.026695454380003206,NO_5,full
NO_4__ws_forecast_total_mw_lag_1,0.02658418089417927,NO_5,full
outage_unavailable_mw_roll_mean_24,0.026261287457648157,NO_5,full
NO_2__gen_Hydro_Run_of_river_and_poundage_mw_lag_1,0.026234907644385148,NO_5,full
outage_unavailable_mw_lag_168,0.0262320292912992,NO_5,full
NO_4__flow_NO_4_to_SE_1_mw_lag_1,0.026086059956644727,NO_5,full
flow_total_mw_lag_168,0.026048082210660288,NO_5,full
NO_2__flow_total_mw_lag_168,0.026014916355995437,NO_5,full
NO_3__gen_renewable_mw_lag_1,0.025787011326231186,NO_5,full
NO_3__load_mw_lag_168,0.02546890173524817,NO_5,full
gen_Hydro_Water_Reservoir_Actual_Aggregated_share_lag_1,0.02535394700024314,NO_5,full
NO_4__gen_renewable_share_lag_1,0.025335579662454148,NO_5,full
NO_4__load_forecast_mw_lag_1,0.02529545513882597,NO_5,full
NO_2__gen_renewable_share_lag_1,0.024977026094295675,NO_5,full
gen_total_mw_lag_1,0.024965916316036094,NO_5,full
NO_3__gen_Wind_Onshore_Actual_Aggregated_share_lag_1,0.024914250215604877,NO_5,full
NO_3__price_eur_mwh_lag_48,0.024834673729677317,NO_5,full
NO_3__load_mw_lag_1,0.02474002071422023,NO_5,full
NO_1__ws_forecast_total_mw_lag_1,0.02455240352936988,NO_5,full
